District,Block,Gram Panchayat,Village,Habitation,New Location,PWS Scheme Code,PWS Scheme Name,Latitude,Longitude,Sample Id,Fluoride (mg/l)in TW water sample ,Total Coliform (CFU/100ml) in TW water sample 
PURULIA,PARA,ANARA,CHAPARI (CT),CHAPARI,NO,,,23.49248,86.56613,2010854,,0
PURULIA,RAGHUNATHPUR - I,SANKA,GOPINATHPUR,GOPINATHPUR,NO,,,23.5102873,86.6183952,2080725,,0
PURULIA,RAGHUNATHPUR - I,SANKA,SHANKA,SANKA,NO,,,23.5259644,86.6255002,2080724,,0
PURULIA,RAGHUNATHPUR - I,SANKA,BARMASIYA,BARMASIYA,NO,,,23.4909582,86.616742,2080723,,0
PURULIA,RAGHUNATHPUR - I,SANKA,BAGHADABAR,BAGHADABAR,NO,,,23.4986998,86.6329755,2080722,,0
PURULIA,RAGHUNATHPUR - I,SANKA,GOPINATHPUR,GOPINATHPUR,NO,,,23.5070563,86.6305589,2080721,,8
PURULIA,RAGHUNATHPUR - I,SANKA,JIARA,RAMERBAGICHA,NO,,,23.5147338,86.6637096,2080720,,0
PURULIA,RAGHUNATHPUR - I,SANKA,JIARA,JIYARA,NO,,,23.508986,86.6632443,2080719,,0
PURULIA,RAGHUNATHPUR - I,SANKA,MATIHIR ALIAS MANIPUR,MATIHIRALIAS MANIPUR,NO,,,23.5006878,86.663443,2080718,,0
PURULIA,RAGHUNATHPUR - I,SANKA,DUBRADI,DUBRADI,NO,,,23.4992623,86.6635846,2080717,,0
PURULIA,RAGHUNATHPUR - I,SANKA,METYALA,METYALA,NO,,,23.5078916,86.6388932,2080716,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,KORENG,CHUNAJDIH,NO,,,23.2350767,85.9818283,2030470,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,KORENG,CHUNAJDIH,NO,,,23.2362898,85.9857069,2030469,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,KORENG,CHUNAJDIH,NO,,,23.2362083,85.9853067,2030468,,4
PURULIA,BAGMUNDI,BURDA KALIMATI,KORENG,KORANG,NO,,,23.2350817,85.9855833,2030467,,2
PURULIA,BAGMUNDI,BURDA KALIMATI,KORENG,KORANG,NO,,,23.228675,85.9839783,2030466,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,KORENG,KORANG,NO,,,23.2286717,85.9829567,2030465,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,UKADA,UKADA,NO,,,23.2440817,85.988045,2030464,,3
PURULIA,BAGMUNDI,BURDA KALIMATI,UKADA,UKADA,NO,,,23.24229,85.9894867,2030463,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,UKADA,UKADA,NO,,,23.2387783,85.99179,2030462,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,UKADA,UKADA,NO,,,23.24105,85.9948133,2030461,,4
PURULIA,BAGMUNDI,BURDA KALIMATI,BURUDI,BURUDI,NO,,,23.2740983,85.9589167,2030460,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,BURUDI,BURUDI,NO,,,23.270685,85.9568915,2030459,,4
PURULIA,BAGMUNDI,BURDA KALIMATI,BURUDI,BURUDI,NO,,,23.2701655,85.9570161,2030458,,3
PURULIA,BAGMUNDI,BURDA KALIMATI,BURUDI,BURUDI,NO,,,23.2711568,85.9558325,2030457,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,BURDA,BURDA,NO,,,23.252885,85.9727667,2030456,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,BURDA,BURDA,NO,,,23.25137,85.9858133,2030455,,9
PURULIA,BAGMUNDI,BURDA KALIMATI,BURDA,BURDA,NO,,,23.2507359,85.9831442,2030454,,1
PURULIA,BAGMUNDI,BURDA KALIMATI,BURDA,BURDA,NO,,,23.24973,85.9812083,2030453,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,BURDA,BURDA,NO,,,23.2497567,85.9804633,2030452,,2
PURULIA,BAGMUNDI,BURDA KALIMATI,BURDA,BURDA,NO,,,23.2504317,85.9798417,2030451,,4
PURULIA,BAGMUNDI,BURDA KALIMATI,BURDA,BURDA,NO,,,23.2506983,85.97935,2030450,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,BURDA,BURDA,NO,,,23.2499217,85.9789833,2030449,,3
PURULIA,BAGMUNDI,BURDA KALIMATI,BURDA,BURDA,NO,,,23.2506267,85.9763617,2030448,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,PAGRODI,HUSIR,NO,,,23.25586,85.9559217,2030447,,1
PURULIA,BAGMUNDI,BURDA KALIMATI,PAGRODI,HUSIR,NO,,,23.2565924,85.9587793,2030446,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,PAGRODI,POGRODIH,NO,,,23.2594937,85.961917,2030445,,2
PURULIA,BAGMUNDI,BURDA KALIMATI,PAGRODI,POGRODIH,NO,,,23.2598567,85.9635183,2030444,,0
PURULIA,BAGMUNDI,BURDA KALIMATI,PAGRODI,POGRODIH,NO,,,23.2619117,85.96337,2030443,,0
PURULIA,PURULIA - I,SONAIJURI,SANAIJURI,SONAIJURY,NO,SM/03279,WATER SUPPLY SCHEME FOR SAINIK SCHOOL PURULIA EN-ROUTE RURAL AREAS,23.3402769,86.3292386,281695,,0
PURULIA,PURULIA - I,SONAIJURI,RAMNAGAR,RAMNAGAR,NO,SM/03279,WATER SUPPLY SCHEME FOR SAINIK SCHOOL PURULIA EN-ROUTE RURAL AREAS,23.3485817,86.33049,281689,,0
PURULIA,PURULIA - I,SONAIJURI,SIMULIA,SIMULIA,NO,SM/03279,WATER SUPPLY SCHEME FOR SAINIK SCHOOL PURULIA EN-ROUTE RURAL AREAS,23.2897083,86.358735,281678,,0
PURULIA,PURULIA - I,SONAIJURI,SIMULIA,SIMULIA,NO,SM/03279,WATER SUPPLY SCHEME FOR SAINIK SCHOOL PURULIA EN-ROUTE RURAL AREAS,23.2958048,86.3583033,281676,,0
PURULIA,PURULIA - I,SONAIJURI,SIMULIA,SIMULIA,NO,SM/03279,WATER SUPPLY SCHEME FOR SAINIK SCHOOL PURULIA EN-ROUTE RURAL AREAS,23.3005717,86.3543567,281674,,0
PURULIA,PURULIA - I,SONAIJURI,SIMULIA,SIMULIA,NO,SM/03279,WATER SUPPLY SCHEME FOR SAINIK SCHOOL PURULIA EN-ROUTE RURAL AREAS,23.3011457,86.3530364,281671,,0
PURULIA,PURULIA - I,SONAIJURI,SIMULIA,SIMULIA,NO,SM/03279,WATER SUPPLY SCHEME FOR SAINIK SCHOOL PURULIA EN-ROUTE RURAL AREAS,23.3009547,86.3534894,281670,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4049906,86.0552378,321107,,30
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4054308,86.0544229,321099,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4049791,86.0549866,321106,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4053705,86.0545744,321105,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4053854,86.0550588,321104,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4055137,86.0551847,321103,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4056608,86.0553647,321102,,40
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4059277,86.0550335,321101,,60
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4059855,86.0545942,321100,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4056486,86.0540573,321098,,0
PURULIA,PURULIA - II,HUTMURA,CHIRUMACHA,CHIRUMARCHA,NO,,,23.318437,86.4818553,1030923,1.57,0
PURULIA,PUNCHA,CHANDRA,DEORANG,BAZARCHAR RAMIDIH,NO,,,23.1687086,86.5035486,281653,1.55,0
PURULIA,PURULIA - II,HUTMURA,CHIRUMACHA,CHIRUMARCHA,NO,,,23.3168622,86.4827061,1030921,1.5,0
PURULIA,PURULIA - II,HUTMURA,CHIRUMACHA,CHIRUMARCHA,NO,,,23.3177952,86.4802884,1030924,1.43,0
PURULIA,PURULIA - II,HUTMURA,CHIRUMACHA,CHIRUMARCHA,NO,,,23.3172758,86.4820476,1030922,1.42,0
PURULIA,PUNCHA,PANIPATHAR,MAKARKA,MAKARKA,NO,,,23.2037052,86.4758252,281620,1.36,0
PURULIA,PUNCHA,PANIPATHAR,PANIPATHAR,PANIPATHAR,NO,,,23.2120774,86.4832277,281635,1.35,0
PURULIA,PUNCHA,PANIPATHAR,MAKARKA,MAKARKA,NO,,,23.2038416,86.4759232,281621,1.27,0
PURULIA,PUNCHA,PANIPATHAR,MAKARKA,MAKARKA,NO,,,23.2003133,86.4774117,281626,1.22,0
PURULIA,PUNCHA,PANIPATHAR,KUCHUNG,KUCHUNG,NO,,,23.1953129,86.4815998,281628,1.2,0
PURULIA,PUNCHA,CHANDRA,DEORANG,BADDI NARSHINGHDI PAIRABAD,NO,,,23.1652122,86.5067383,281649,1.18,0
PURULIA,PURULIA - II,HUTMURA,KANDHURKA ALIAS BHABANIPUR,BHABANIPUR,NO,,,23.3469733,86.4886,1030934,1.15,0
PURULIA,PURULIA - II,HUTMURA,CHIRUMACHA,CHIRUMARCHA,NO,,,23.3179757,86.4803093,1030925,1.08,0
PURULIA,PUNCHA,CHANDRA,DEORANG,BAZARCHAR RAMIDIH,NO,,,23.1691553,86.5059584,281652,1.08,0
PURULIA,PUNCHA,PANIPATHAR,KUCHUNG,KUCHUNG,NO,,,23.195132,86.4815467,281629,1.05,0
PURULIA,PUNCHA,PANIPATHAR,PRATAPPUR,PRATAPPUR,NO,,,23.23208,86.4860267,281619,1.05,200
PURULIA,PURULIA - II,HUTMURA,CHIRUMACHA,CHIRUMARCHA,NO,,,23.3194283,86.4749332,1030926,1.04,0
PURULIA,PUNCHA,PANIPATHAR,KUCHUNG,KUCHUNG,NO,,,23.1909791,86.4798413,281630,1.04,0
PURULIA,PUNCHA,CHANDRA,CHANDRA,CHANDRA BASTI,NO,,,23.1849883,86.4791247,281664,0.88,200
PURULIA,PURULIA - II,HUTMURA,CHIRUMACHA,CHIRUMARCHA,NO,,,23.3270549,86.4799927,1030933,0.828,2
PURULIA,PURULIA - II,HUTMURA,CHIRUMACHA,CHIRUMARCHA,NO,,,23.3292033,86.4759733,1030931,0.772,0
PURULIA,PUNCHA,PANIPATHAR,KUCHUNG,KUCHUNG,NO,,,23.1934643,86.4796518,281627,0.74,0
PURULIA,PUNCHA,PANIPATHAR,PRATAPPUR,PRATAPPUR,NO,,,23.2321082,86.4863084,281618,0.72,0
PURULIA,PURULIA - II,HUTMURA,CHIRUMACHA,CHIRUMARCHA,NO,,,23.3220793,86.4750209,1030930,0.681,2
PURULIA,PURULIA - II,HUTMURA,CHIRUMACHA,CHIRUMARCHA,NO,,,23.3291064,86.4760417,1030932,0.67,0
PURULIA,PUNCHA,PANIPATHAR,PRATAPPUR,PRATAPPUR,NO,,,23.2314233,86.4832017,281616,0.66,0
PURULIA,PURULIA - II,HUTMURA,KANDHURKA ALIAS BHABANIPUR,BHABANIPUR,NO,,,23.34947,86.4800971,1030935,0.604,0
PURULIA,PURULIA - II,HUTMURA,CHIRUMACHA,CHIRUMARCHA,NO,,,23.3201883,86.4729467,1030928,0.59,0
PURULIA,PUNCHA,CHANDRA,DEORANG,BADDI NARSHINGHDI PAIRABAD,NO,,,23.1806271,86.5040558,281654,0.56,0
PURULIA,PURULIA - II,HUTMURA,CHIRUMACHA,CHIRUMARCHA,NO,,,23.3201083,86.4728733,1030929,0.551,0
PURULIA,PUNCHA,CHANDRA,NOAGARH,RAJNOWAGAR HATTALA,NO,,,23.1727184,86.4850296,281661,0.54,16
PURULIA,PUNCHA,CHANDRA,DEORANG,BAZARCHAR RAMIDIH,NO,,,23.1658831,86.5077034,281650,0.54,0
PURULIA,PUNCHA,PANIPATHAR,NEGURYA,NEGURIA,NO,,,23.202801,86.5003401,281634,0.53,0
PURULIA,PUNCHA,CHANDRA,DEORANG,BADDI NARSHINGHDI PAIRABAD,NO,,,23.1650878,86.5060051,281648,0.5,0
PURULIA,PURULIA - II,HUTMURA,CHIRUMACHA,CHIRUMARCHA,NO,,,23.321571,86.4754461,1030927,0.488,0
PURULIA,PUNCHA,PANIPATHAR,PRATAPPUR,PRATAPPUR,NO,,,23.2322633,86.4846717,281617,0.48,0
PURULIA,PUNCHA,CHANDRA,CHANDRA,CHANDRA BASTI,NO,,,23.1851754,86.4779561,281666,0.45,0
PURULIA,PUNCHA,CHANDRA,DEORANG,BAZARCHAR RAMIDIH,NO,,,23.1666957,86.5082496,281651,0.44,0
PURULIA,PUNCHA,CHANDRA,DEORANG,DEORANGE,NO,,,23.1698356,86.4897791,281640,0.44,0
PURULIA,PUNCHA,CHANDRA,CHANDRA,CHANDRA BASTI,NO,,,23.1822006,86.4770725,281669,0.43,180
PURULIA,PUNCHA,PANIPATHAR,MAKARKA,MAKARKA,NO,,,23.20179,86.4737299,281624,0.42,0
PURULIA,PUNCHA,PANIPATHAR,KUCHUNG,KUCHUNG,NO,,,23.1934017,86.48725,281632,0.36,0
PURULIA,PUNCHA,CHANDRA,NOAGARH,RAJNOWAGAR HATTALA,NO,,,23.1725122,86.4852624,281659,0.35,40
PURULIA,NETURIA,SARBARI,MAHISHNADI,MAHASNADI,NO,,,23.6636367,86.759825,300445,0.34,0
PURULIA,NETURIA,SARBARI,MAHISHNADI,MAHASNADI,NO,,,23.6651712,86.7569561,300442,0.34,0
PURULIA,NETURIA,SARBARI,KELYASOTA,KELIASOTA,NO,,,23.666755,86.7597495,300438,0.34,0
PURULIA,NETURIA,SARBARI,MAHISHNADI,MAHASNADI,NO,,,23.6644483,86.7574233,300441,0.33,0
PURULIA,PUNCHA,CHANDRA,NOAGARH,RAJNOWAGAR HATTALA,NO,,,23.1727494,86.485031,281660,0.32,0
PURULIA,NETURIA,SARBARI,MAHISHNADI,MAHASNADI,NO,,,23.6638267,86.7601517,300444,0.32,0
PURULIA,NETURIA,SARBARI,KELYASOTA,KELIASOTA,NO,,,23.6729867,86.7695867,300435,0.32,0
PURULIA,PUNCHA,CHANDRA,CHANDRA,CHANDRA BASTI,NO,,,23.1852357,86.4788175,281665,0.31,0
PURULIA,PUNCHA,CHANDRA,NOAGARH,RAJNOWAGAR HATTALA,NO,,,23.1727606,86.48541,281662,0.31,0
PURULIA,PUNCHA,CHANDRA,DEORANG,BADDI NARSHINGHDI PAIRABAD,NO,,,23.1821633,86.5022136,281655,0.31,0
PURULIA,NETURIA,SARBARI,MAHISHNADI,MAHASNADI,NO,,,23.6633649,86.757345,300443,0.31,0
PURULIA,NETURIA,SARBARI,KELYASOTA,KELIASOTA,NO,,,23.665845,86.758865,300439,0.31,0
PURULIA,NETURIA,SARBARI,KELYASOTA,KELIASOTA,NO,,,23.6717618,86.7649096,300436,0.31,0
PURULIA,NETURIA,SARBARI,MAHISHNADI,MAHASNADI,NO,,,23.6647435,86.7578648,300440,0.3,0
PURULIA,PUNCHA,PANIPATHAR,PANIPATHAR,PANIPATHAR,NO,,,23.2092233,86.4886133,281637,0.3,0
PURULIA,PUNCHA,PANIPATHAR,PRATAPPUR,PRATAPPUR,NO,,,23.2298467,86.4802217,281615,0.28,0
PURULIA,PUNCHA,CHANDRA,ANANDABAZAR,ANANDABAZAR,NO,,,23.1854703,86.501208,281656,0.27,0
PURULIA,PUNCHA,PANIPATHAR,PANIPATHAR,PANIPATHAR,NO,,,23.210055,86.4870075,281636,0.26,0
PURULIA,NETURIA,SARBARI,KELYASOTA,KELIASOTA,NO,,,23.6695013,86.7629443,300437,0.25,0
PURULIA,PUNCHA,CHANDRA,DEORANG,BADDI NARSHINGHDI PAIRABAD,NO,,,23.1646242,86.4944403,281641,0.24,0
PURULIA,PUNCHA,PANIPATHAR,KUCHUNG,KUCHUNG,NO,,,23.1938337,86.4865976,281631,0.24,45
PURULIA,PUNCHA,CHANDRA,NOAGARH,RAJNOWAGAR HATTALA,NO,,,23.1775717,86.4852902,281663,0.22,0
PURULIA,PUNCHA,CHANDRA,DEORANG,BADDI NARSHINGHDI PAIRABAD,NO,,,23.1657573,86.5023667,281647,0.21,0
PURULIA,PUNCHA,CHANDRA,DEORANG,BADDI NARSHINGHDI PAIRABAD,NO,,,23.165764,86.5022143,281646,0.2,0
PURULIA,PUNCHA,CHANDRA,DEORANG,BADDI NARSHINGHDI PAIRABAD,NO,,,23.1633786,86.4954563,281644,0.2,0
PURULIA,PUNCHA,CHANDRA,CHANDRA,CHANDRA BASTI,NO,,,23.1780984,86.4777072,281668,0.2,78
PURULIA,PUNCHA,CHANDRA,CHANDRA,CHANDRA BASTI,NO,,,23.1735428,86.4772553,281667,0.18,220
PURULIA,PUNCHA,PANIPATHAR,PANIPATHAR,PANIPATHAR,NO,,,23.2110468,86.488494,281638,0.16,0
PURULIA,PUNCHA,CHANDRA,ANANDABAZAR,ANANDABAZAR,NO,,,23.1858042,86.4996551,281658,0.14,0
PURULIA,PUNCHA,CHANDRA,DEORANG,BADDI NARSHINGHDI PAIRABAD,NO,,,23.1629736,86.4956324,281645,0.13,0
PURULIA,PUNCHA,CHANDRA,DEORANG,BADDI NARSHINGHDI PAIRABAD,NO,,,23.164268,86.4948397,281643,0.11,0
PURULIA,PUNCHA,PANIPATHAR,MAKARKA,MAKARKA,NO,,,23.1998293,86.4730446,281625,0.11,0
PURULIA,PUNCHA,CHANDRA,ANANDABAZAR,ANANDABAZAR,NO,,,23.1858407,86.4995639,281657,0.1,0
PURULIA,PUNCHA,PANIPATHAR,MAKARKA,MAKARKA,NO,,,23.205535,86.47606,281622,0.1,280
PURULIA,PUNCHA,CHANDRA,DEORANG,BADDI NARSHINGHDI PAIRABAD,NO,,,23.1642729,86.4942008,281642,0.09,0
PURULIA,PUNCHA,PANIPATHAR,NEGURYA,NEGURIA,NO,,,23.203247,86.4804085,281633,0.05,0
PURULIA,PUNCHA,PANIPATHAR,PANIPATHAR,PANIPATHAR,NO,,,23.2115906,86.4884894,281639,0.01,0
PURULIA,PUNCHA,PANIPATHAR,MAKARKA,MAKARKA,NO,,,23.2061836,86.476532,281623,0.01,220
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.4818867,86.5094433,2051077,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.48099,86.510165,2051079,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.480445,86.510555,2051080,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.4820867,86.5110033,2051081,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.4826583,86.5114967,2051082,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.481195,86.507705,2051072,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.4807683,86.5073067,2051073,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.4808067,86.5081,2051074,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.4828783,86.5088083,2051075,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.4829717,86.509095,2051076,,22
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.481165,86.510045,2051078,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.480415,86.50885,2051083,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.4798167,86.5082483,2051084,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.4789583,86.5091167,2051085,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.4783767,86.5088067,2051086,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.4775417,86.5080633,2051087,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.4773517,86.507595,2051088,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,JABARRAH,NO,,,23.4769983,86.50742,2051089,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,KARAMBANDH,NO,,,23.47088,86.5018733,2051090,,0
PURULIA,PARA,JABARRAH JHAPRA-I,JABARRA,KARAMBANDH,NO,,,23.4713222,86.5008495,2051091,,0
PURULIA,BUNDWAN,KUILAPAL,NUTANDI,NUTANDI,NO,,,22.8346301,86.6407541,290899,,0
PURULIA,BUNDWAN,KUILAPAL,NUTANDI,NUTANDI,NO,,,22.833972,86.6389073,290898,,0
PURULIA,BUNDWAN,KUILAPAL,KUILAPAL,KUILAPAL,NO,,,22.8312487,86.6287583,290897,,0
PURULIA,BUNDWAN,KUILAPAL,KUILAPAL,KUILAPAL,NO,,,22.8303274,86.6277642,290896,,0
PURULIA,BUNDWAN,KUILAPAL,KUILAPAL,KUILAPAL,NO,,,22.8294863,86.6266383,290895,,0
PURULIA,BUNDWAN,KUILAPAL,KUILAPAL,KUILAPAL,NO,,,22.830719,86.6269404,290894,,0
PURULIA,BUNDWAN,KUILAPAL,KUILAPAL,KUILAPAL,NO,,,22.8314399,86.6263967,290893,,0
PURULIA,BUNDWAN,KUILAPAL,DHOBAGORA,DHOBAGORA,NO,,,22.8421226,86.6173108,290892,,0
PURULIA,BUNDWAN,KUILAPAL,BARAKALA,BARKOLA,NO,,,22.8475325,86.6217588,290891,,0
PURULIA,BUNDWAN,KUILAPAL,KAPATDANGA,KAPAT DANGA,NO,,,22.8530836,86.6263489,290890,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4063637,86.0556579,321086,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.406407,86.0545791,321085,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4067714,86.0543543,321084,,40
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4067285,86.0541735,321083,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4058992,86.0540216,321092,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4059655,86.0537282,321091,,20
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4067906,86.0540416,321090,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4072489,86.0538326,321089,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4068686,86.053909,321088,,0
PURULIA,JHALDA - II,HIRAPUR ADARDIH,CHIRUHATU,CHIRUHATU,NO,,,23.4062433,86.05556,321097,,10
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,MAJHIHIRA,MUJHIRA,NO,,,23.0919433,86.5317589,1051502,1.631,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,MAJHIHIRA,MUJHIRA,NO,,,23.0895921,86.528075,1051501,1.26,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,NATHURDI ALIAS SYAMSUNDARPUR,SHYAMSUNDARPUR,NO,,,23.083435,86.5461183,1051503,1.174,0
PURULIA,PUNCHA,LAKHRA,BISHPURIA,BISHPURIA,NO,,,23.1461804,86.695832,1051496,0.893,0
PURULIA,PUNCHA,LAKHRA,BISHPURIA,BISHPURIA,NO,,,23.1443966,86.6977617,1051495,0.88,0
PURULIA,PUNCHA,LAKHRA,BISHPURIA,BISHPURIA,NO,,,23.1440333,86.69808,1051494,0.808,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,BAMNI,BAMI,NO,,,23.0679966,86.5559983,1051506,0.792,0
PURULIA,PUNCHA,LAKHRA,BISHPURIA,BISHPURIA,NO,,,23.1432664,86.699012,1051493,0.67,0
PURULIA,PUNCHA,LAKHRA,DEULI,DEULI,NO,,,23.1394467,86.7052983,1051490,0.587,0
PURULIA,PUNCHA,LAKHRA,BADRA,BADRA,NO,,,23.1371933,86.6962617,1051488,0.567,0
PURULIA,PUNCHA,LAKHRA,BISHPURIA,BISHPURIA,NO,,,23.1430417,86.6998517,1051492,0.56,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,NATHURDI ALIAS SYAMSUNDARPUR,SHYAMSUNDARPUR,NO,,,23.0812948,86.5421413,1051505,0.553,0
PURULIA,PUNCHA,LAKHRA,BISHPURIA,BISHPURIA,NO,,,23.1361905,86.6937958,1051487,0.543,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,BAMNI,BAMI,NO,,,23.0701033,86.557535,1051505,0.513,0
PURULIA,PUNCHA,LAKHRA,DEULI,DEULI,NO,,,23.1393467,86.7059698,1051491,0.503,0
PURULIA,PUNCHA,LAKHRA,BADRA,BADRA,NO,,,23.137485,86.6978417,1051489,0.437,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,MAJHIHIRA,MUJHIRA,NO,,,23.0888125,86.5266644,1051499,0.434,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,MAJHIHIRA,MUJHIRA,NO,,,23.0911478,86.5243732,1051500,0.4,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,MAJHIHIRA,MUJHIRA,NO,,,23.0875583,86.52863,1051498,0.316,0
PURULIA,MANBAZAR - I,BAMNI MAJHIHIRA,MAJHIHIRA,MUJHIRA,NO,,,23.08753,86.528575,1051497,0.292,0
PURULIA,ARSHA,MANKIARY,BARAM,BARAM,NO,,,23.379825,86.1314366,2020816,,0
PURULIA,ARSHA,MANKIARY,MANKIARI,JIBANDIH,NO,,,23.3371887,86.1334844,2020813,,4
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.440385,86.22308,2060594,,0
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.44607,86.21295,2060610,,0
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.44405,86.2124183,2060609,,0
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.438525,86.215465,2060608,,0
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.438725,86.2166883,2060607,,0
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.4387434,86.21642,2060606,,0
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.4406169,86.2200168,2060605,,0
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.4404433,86.2210633,2060604,,16
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.4418251,86.2202077,2060603,,0
PURULIA,JAIPUR,BARA GRAM,BARAGRAM,BARAGRAM,NO,,,23.4426533,86.2201983,2060602,,0
